sa\sa-audit.js	146	Read	P3	firestore.collection('System_AuditLog').orderBy('timestamp', 'desc').limit(100).
sa\sa-audit.js	147	Read	P3	firestore.collection('Platform_AuditLog').orderBy('timestamp', 'desc').limit(100
sa\sa-billing.js	20	Read	P3	return firestore.collection('System_Settings').doc('BillingPlans').get().then(fu
sa\sa-billing.js	48	Read	P3	return firestore.collection('Platform_Payments')
sa\sa-billing.js	63	Read	P3	return firestore.collection('Platform_Config').doc('sa_payment_mirror').get()
sa\sa-billing.js	77	Read	P3	return firestore.collection('Platform_Payments')
sa\sa-billing.js	82	Read	P3	return firestore.collection('Platform_Payments').limit(100000).get();
sa\sa-billing.js	131	Read	P3	: (firestore ? firestore.collection('All_Madrasas').orderBy('setupDate', 'desc')
sa\sa-billing.js	208	Write	P3	firestore.collection('System_Settings').doc('BillingPlans').set({ plans: global.
sa\sa-billing.js	235	Write	P3	firestore.collection('All_Madrasas').doc(uid).set({
sa\sa-billing.js	297	Write	P3	return firestore.collection('Platform_Config').doc('sa_payment_mirror').set({
sa\sa-core.js	84	Read	P3	return firestore.collection('SuperAdmins').doc(user.uid).get()
sa\sa-core.js	89	Read	P3	return firestore.collection('SuperAdmins').doc(emailKey).get().then(function (em
sa\sa-core.js	92	Read	P3	return firestore.collection('SuperAdmins')
sa\sa-core.js	96	Read	P3	return firestore.collection('SuperAdmins')
sa\sa-core.js	241	Write	P3	return firestore.collection('Platform_Config').doc('sa_tenant_metrics').set({
sa\sa-core.js	259	Write	P3	return firestore.collection('Platform_Subscriptions').doc(uid).set(payload, { me
sa\sa-core.js	328	Read	P3	return firestore.collection('System_AuditLog').add(entry).catch(function (err) {
sa\sa-dashboard.js	63	Read	P3	return firestore.collection('Platform_Users').limit(500).get().then(function (sn
sa\sa-dashboard.js	92	Read	P3	_statsUnsub = firestore.collection('Platform_Stats').doc('current')
sa\sa-dashboard.js	93	Listener	P3	.onSnapshot(function (doc) {
sa\sa-dashboard.js	101	Read	P3	return firestore.collection('Platform_Stats').doc('current').get()
sa\sa-notifications.js	24	Read	P3	firestore.collection('Platform_Notifications').orderBy('createdAt', 'desc').limi
sa\sa-notifications.js	26	Read	P3	return firestore.collection('Platform_Notifications').limit(20).get();
sa\sa-notifications.js	67	Read	P3	var notifPromise = firestore.collection('Platform_Notifications').add(payload);
sa\sa-notifications.js	68	Write	P3	var systemPromise = firestore.collection('System_Settings').doc('System').set({
sa\sa-rbac.js	114	Read	P3	firestore.collection('Platform_Users').doc(uid).get()
sa\sa-rbac.js	142	Write	P3	return firestore.collection('Platform_Users').doc(uid).set({
sa\sa-security.js	24	Read	P3	firestore.collection('Platform_SecurityEvents').orderBy('timestamp', 'desc').lim
sa\sa-security.js	50	Read	P3	firestore.collection('LoginAttempts').limit(30).get()
sa\sa-security.js	69	Read	P3	return firestore.collection('Platform_Config').doc('sa_login_mirror').get().then
sa\sa-security.js	87	Read	P3	firestore.collection('Platform_Users').where('accountStatus', 'in', ['suspended'
sa\sa-security.js	211	Read	P3	firestore.collection('Platform_Users').where('email', '==', email).limit(1).get(
